tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
318,2017-12-01 07:28:25,2017-12-01 07:33:44,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,906,Subscriber,1988,1,
1124,2017-12-01 07:28:30,2017-12-01 07:47:15,179,MIT Vassar St,42.355601213279265,-71.10394477844238,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1922,Subscriber,1977,1,
375,2017-12-01 07:28:34,2017-12-01 07:34:49,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,103,Subscriber,1969,1,
735,2017-12-01 07:29:23,2017-12-01 07:41:39,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1029,Subscriber,\N,0,
1238,2017-12-01 07:29:28,2017-12-01 07:50:06,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,47,Cross St at Hanover St,42.362811,-71.056067,42,Subscriber,1983,2,
1114,2017-12-01 07:29:59,2017-12-01 07:48:34,139,Dana Park,42.361780439606044,-71.10809952020645,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,366,Subscriber,1983,2,
1166,2017-12-01 07:30:47,2017-12-01 07:50:14,137,Magoun Square at Trum Field,42.398365,-71.107818,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,810,Subscriber,1992,2,
404,2017-12-01 07:30:49,2017-12-01 07:37:34,48,Post Office Square - Pearl St at Milk St,42.356755,-71.055407,150,State Street at Channel Center,42.344137,-71.052608,1760,Subscriber,1982,1,
786,2017-12-01 07:31:02,2017-12-01 07:44:09,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,151,Surface Rd at India St,42.358155,-71.052163,1039,Subscriber,1950,1,
1103,2017-12-01 07:31:36,2017-12-01 07:50:00,33,Kenmore Square,42.348706,-71.097009,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1046,Subscriber,1989,1,
670,2017-12-01 07:31:52,2017-12-01 07:43:02,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1887,Subscriber,1978,1,
500,2017-12-01 07:32:02,2017-12-01 07:40:23,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1120,Subscriber,1956,1,
266,2017-12-01 07:32:18,2017-12-01 07:36:45,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,81,Boylston St at Washington St,42.352409,-71.062679,1465,Subscriber,1962,1,
669,2017-12-01 07:32:18,2017-12-01 07:43:28,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,26,Washington St at Waltham St,42.341522,-71.068922,1905,Subscriber,1985,1,
322,2017-12-01 07:32:19,2017-12-01 07:37:42,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,181,Subscriber,1961,1,
1114,2017-12-01 07:32:22,2017-12-01 07:50:56,115,Porter Square Station,42.387995,-71.119084,177,University Park,42.36264779118595,-71.10006093978882,759,Subscriber,1962,1,
250,2017-12-01 07:32:38,2017-12-01 07:36:49,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,23,Boston City Hall - 28 State St,42.35892,-71.057629,926,Subscriber,1970,1,
587,2017-12-01 07:32:51,2017-12-01 07:42:38,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,182,Subscriber,1984,1,
458,2017-12-01 07:33:14,2017-12-01 07:40:52,115,Porter Square Station,42.387995,-71.119084,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,859,Subscriber,1967,2,
1099,2017-12-01 07:33:16,2017-12-01 07:51:36,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1808,Subscriber,1958,2,
853,2017-12-01 07:33:34,2017-12-01 07:47:47,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,83,Subscriber,1961,2,
296,2017-12-01 07:33:39,2017-12-01 07:38:35,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,53,Subscriber,1989,1,
