tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,
382,2018-02-16 08:50:05,2018-02-16 08:56:27,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1373,Subscriber,1994,1,
484,2018-02-16 08:50:11,2018-02-16 08:58:16,180,Mt Auburn,42.37478628706384,-71.13320231437683,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,594,Subscriber,1989,1,
624,2018-02-16 08:50:12,2018-02-16 09:00:36,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,11,Longwood Ave at Binney St,42.338629,-71.1065,1655,Subscriber,1995,2,
233,2018-02-16 08:50:20,2018-02-16 08:54:14,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,1963,Subscriber,1988,2,
1604,2018-02-16 08:50:23,2018-02-16 09:17:08,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,71,Conway Park - Somerville Avenue,42.383405,-71.107593,55,Subscriber,1990,1,
174,2018-02-16 08:50:23,2018-02-16 08:53:18,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,25,Subscriber,1992,1,
574,2018-02-16 08:50:26,2018-02-16 09:00:00,115,Porter Square Station,42.387995,-71.119084,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1743,Subscriber,1978,1,
367,2018-02-16 08:50:31,2018-02-16 08:56:38,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,228,One Memorial Drive,42.361619320766856,-71.0804355052096,1750,Subscriber,1995,1,
172,2018-02-16 08:50:39,2018-02-16 08:53:32,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,151,Surface Rd at India St,42.358155,-71.052163,1795,Subscriber,1981,1,
336,2018-02-16 08:51:05,2018-02-16 08:56:41,71,Conway Park - Somerville Avenue,42.383405,-71.107593,115,Porter Square Station,42.387995,-71.119084,661,Subscriber,1983,1,
1166,2018-02-16 08:51:07,2018-02-16 09:10:33,137,Magoun Square at Trum Field,42.398365,-71.107818,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1752,Subscriber,1992,2,
259,2018-02-16 08:51:18,2018-02-16 08:55:38,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,1212,Subscriber,1991,1,
851,2018-02-16 08:51:18,2018-02-16 09:05:30,66,Allston Green District - Griggs St at Commonwealth Ave TEMPORARY WINTER LOCATION,42.34922469338298,-71.13275302578586,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076,1056,Subscriber,1991,1,
559,2018-02-16 08:51:27,2018-02-16 09:00:47,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,412,Subscriber,1992,2,
371,2018-02-16 08:51:45,2018-02-16 08:57:57,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,1922,Subscriber,1975,1,
464,2018-02-16 08:51:49,2018-02-16 08:59:34,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,589,Subscriber,1979,2,
1495,2018-02-16 08:51:54,2018-02-16 09:16:49,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,1773,Subscriber,1989,1,
457,2018-02-16 08:52:15,2018-02-16 08:59:53,189,Kendall T,42.362427842912396,-71.08495473861694,179,MIT Vassar St,42.355601213279265,-71.10394477844238,1822,Subscriber,1973,1,
456,2018-02-16 08:52:24,2018-02-16 09:00:00,177,University Park,42.36264779118595,-71.10006093978882,141,Kendall Street,42.363560158429884,-71.08216792345047,207,Subscriber,1990,1,
541,2018-02-16 08:52:29,2018-02-16 09:01:30,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,607,Subscriber,1977,1,
570,2018-02-16 08:52:39,2018-02-16 09:02:09,26,Washington St at Waltham St,42.341522,-71.068922,23,Boston City Hall - 28 State St,42.35892,-71.057629,1030,Subscriber,1979,2,
362,2018-02-16 08:52:43,2018-02-16 08:58:45,177,University Park,42.36264779118595,-71.10006093978882,189,Kendall T,42.362427842912396,-71.08495473861694,1870,Subscriber,1982,2,
538,2018-02-16 08:52:47,2018-02-16 09:01:46,151,Surface Rd at India St,42.358155,-71.052163,136,ID Building West,42.344796,-71.031614,1528,Subscriber,1990,1,
580,2018-02-16 08:52:59,2018-02-16 09:02:39,47,Cross St at Hanover St,42.362811,-71.056067,228,One Memorial Drive,42.361619320766856,-71.0804355052096,1780,Subscriber,1989,2,
147,2018-02-16 08:52:59,2018-02-16 08:55:27,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,1314,Subscriber,1989,2,
661,2018-02-16 08:53:02,2018-02-16 09:04:04,143,EF - North Point Park,42.369885,-71.069957,23,Boston City Hall - 28 State St,42.35892,-71.057629,1612,Subscriber,1984,2,
818,2018-02-16 08:53:13,2018-02-16 09:06:51,26,Washington St at Waltham St,42.341522,-71.068922,136,ID Building West,42.344796,-71.031614,941,Subscriber,1985,1,
776,2018-02-16 08:53:19,2018-02-16 09:06:15,117,Binney St / Sixth St,42.366095,-71.086388,33,Kenmore Square,42.348706,-71.097009,1988,Subscriber,1969,1,
329,2018-02-16 08:53:20,2018-02-16 08:58:49,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,413,Subscriber,1973,1,
938,2018-02-16 08:53:22,2018-02-16 09:09:00,195,Brian P. Murphy Staircase at Child Street,42.3720597013741,-71.07202649116516,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,814,Subscriber,1988,1,
536,2018-02-16 08:53:23,2018-02-16 09:02:20,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,107,Ames St at Main St,42.3625,-71.08822,764,Subscriber,1994,1,
529,2018-02-16 08:53:27,2018-02-16 09:02:16,139,Dana Park,42.361780439606044,-71.10809952020645,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,199,Subscriber,1990,2,
1152,2018-02-16 08:53:45,2018-02-16 09:12:58,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,1632,Subscriber,1980,1,
609,2018-02-16 08:53:47,2018-02-16 09:03:56,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,194,Subscriber,1976,1,
617,2018-02-16 08:53:59,2018-02-16 09:04:16,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,150,Subscriber,1970,1,
222,2018-02-16 08:54:05,2018-02-16 08:57:48,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1027,Subscriber,1987,1,
1512,2018-02-16 08:54:11,2018-02-16 09:19:24,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,706,Subscriber,1993,2,
477,2018-02-16 08:54:15,2018-02-16 09:02:12,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,26,Washington St at Waltham St,42.341522,-71.068922,1046,Subscriber,1990,2,
236,2018-02-16 08:54:15,2018-02-16 08:58:12,179,MIT Vassar St,42.355601213279265,-71.10394477844238,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,997,Subscriber,1998,2,
947,2018-02-16 08:55:12,2018-02-16 09:10:59,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,648,Subscriber,1988,2,
260,2018-02-16 08:55:22,2018-02-16 08:59:43,151,Surface Rd at India St,42.358155,-71.052163,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,1869,Subscriber,1988,1,
481,2018-02-16 08:55:23,2018-02-16 09:03:25,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,141,Kendall Street,42.363560158429884,-71.08216792345047,591,Subscriber,1981,1,
791,2018-02-16 08:55:32,2018-02-16 09:08:43,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,1208,Subscriber,1992,1,
921,2018-02-16 08:55:54,2018-02-16 09:11:16,94,Main St at Austin St,42.375603,-71.064608,23,Boston City Hall - 28 State St,42.35892,-71.057629,435,Subscriber,1983,2,
162,2018-02-16 08:55:57,2018-02-16 08:58:40,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,146,Subscriber,1988,1,
2113,2018-02-16 08:55:57,2018-02-16 09:31:11,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,135,ID Building East,42.344827,-71.028664,1839,Subscriber,1982,1,
204,2018-02-16 08:56:18,2018-02-16 08:59:43,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,323,Subscriber,1999,2,
511,2018-02-16 08:56:25,2018-02-16 09:04:57,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1671,Subscriber,1990,2,
221,2018-02-16 08:56:28,2018-02-16 09:00:10,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,859,Subscriber,1999,2,
274,2018-02-16 08:56:44,2018-02-16 09:01:18,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,1035,Subscriber,1984,2,
826,2018-02-16 08:56:50,2018-02-16 09:10:36,189,Kendall T,42.362427842912396,-71.08495473861694,33,Kenmore Square,42.348706,-71.097009,1230,Subscriber,1975,2,
375,2018-02-16 08:56:57,2018-02-16 09:03:13,179,MIT Vassar St,42.355601213279265,-71.10394477844238,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1534,Subscriber,1985,1,
294,2018-02-16 08:56:58,2018-02-16 09:01:52,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08822,807,Subscriber,1992,1,
1035,2018-02-16 08:57:08,2018-02-16 09:14:24,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,189,Kendall T,42.362427842912396,-71.08495473861694,1308,Subscriber,1985,1,
486,2018-02-16 08:57:08,2018-02-16 09:05:14,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,107,Ames St at Main St,42.3625,-71.08822,210,Subscriber,1993,1,
342,2018-02-16 08:57:07,2018-02-16 09:02:50,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,1852,Subscriber,1988,1,
706,2018-02-16 08:57:18,2018-02-16 09:09:04,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1172,Subscriber,1966,1,
330,2018-02-16 08:57:39,2018-02-16 09:03:10,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Subscriber,1992,1,
456,2018-02-16 08:57:45,2018-02-16 09:05:22,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,107,Ames St at Main St,42.3625,-71.08822,1950,Subscriber,1994,2,
345,2018-02-16 08:58:38,2018-02-16 09:04:24,17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,1989,Subscriber,1984,1,
869,2018-02-16 08:58:42,2018-02-16 09:13:11,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,576,Subscriber,1969,1,
394,2018-02-16 08:58:42,2018-02-16 09:05:16,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08822,274,Subscriber,1986,1,
1281,2018-02-16 08:58:43,2018-02-16 09:20:04,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,663,Subscriber,1986,2,
653,2018-02-16 08:58:50,2018-02-16 09:09:43,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,1727,Subscriber,1980,2,
299,2018-02-16 08:59:42,2018-02-16 09:04:41,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1960,Subscriber,1995,1,
337,2018-02-16 08:59:43,2018-02-16 09:05:20,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,940,Subscriber,1982,1,
699,2018-02-16 08:59:44,2018-02-16 09:11:23,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,133,Subscriber,1995,1,
257,2018-02-16 08:59:46,2018-02-16 09:04:03,189,Kendall T,42.362427842912396,-71.08495473861694,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1908,Subscriber,1994,1,
225,2018-02-16 08:59:52,2018-02-16 09:03:37,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,151,Surface Rd at India St,42.358155,-71.052163,1189,Subscriber,1993,2,
424,2018-02-16 08:59:57,2018-02-16 09:07:02,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1686,Subscriber,1993,1,
470,2018-02-16 08:59:57,2018-02-16 09:07:48,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191315,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1934,Subscriber,1991,1,
1170,2018-02-16 09:00:14,2018-02-16 09:19:44,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,673,Subscriber,1963,2,
432,2018-02-16 09:00:21,2018-02-16 09:07:34,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1990,Subscriber,1980,2,
256,2018-02-16 09:00:43,2018-02-16 09:04:59,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,192,Purchase St at Pearl St,42.354659,-71.053181,160,Subscriber,1985,1,
1188,2018-02-16 09:00:57,2018-02-16 09:20:45,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,276,Subscriber,1980,1,
535,2018-02-16 09:00:58,2018-02-16 09:09:54,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,1811,Subscriber,1981,1,
272,2018-02-16 09:01:25,2018-02-16 09:05:58,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1812,Subscriber,1993,1,
717,2018-02-16 09:01:33,2018-02-16 09:13:30,19,Park Dr at Buswell St,42.347241,-71.105301,36,Copley Square - Dartmouth St at Boylston St,42.34976701008725,-71.07732653617859,1013,Subscriber,1986,2,
242,2018-02-16 09:01:37,2018-02-16 09:05:39,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,1373,Subscriber,1979,2,
684,2018-02-16 09:01:39,2018-02-16 09:13:03,19,Park Dr at Buswell St,42.347241,-71.105301,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1808,Subscriber,1964,1,
387,2018-02-16 09:01:52,2018-02-16 09:08:20,44,Congress St at North St,42.360613,-71.057452,59,Chinatown Gate Plaza,42.351356,-71.059367,1381,Subscriber,1987,2,
298,2018-02-16 09:02:31,2018-02-16 09:07:30,189,Kendall T,42.362427842912396,-71.08495473861694,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1383,Subscriber,1985,1,
1518,2018-02-16 09:02:51,2018-02-16 09:28:10,208,Oak Square - 615 Washington St,42.35057,-71.166491,11,Longwood Ave at Binney St,42.338629,-71.1065,1920,Subscriber,1987,1,
395,2018-02-16 09:02:58,2018-02-16 09:09:33,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,35,Arch St at Franklin St,42.35581929709065,-71.05887290099417,1979,Subscriber,1954,1,
1083,2018-02-16 09:03:01,2018-02-16 09:21:05,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,149,175 N Harvard St,42.363796,-71.129164,1111,Subscriber,1993,1,
1360,2018-02-16 09:03:05,2018-02-16 09:25:45,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,177,Subscriber,1989,1,
935,2018-02-16 09:03:07,2018-02-16 09:18:42,9,Commonwealth Ave at Buick St,42.35062177153799,-71.11288218766276,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,892,Subscriber,1986,1,
694,2018-02-16 09:03:08,2018-02-16 09:14:43,143,EF - North Point Park,42.369885,-71.069957,117,Binney St / Sixth St,42.366095,-71.086388,1767,Subscriber,1970,2,
717,2018-02-16 09:03:14,2018-02-16 09:15:12,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,422,Subscriber,1989,2,
121,2018-02-16 09:03:29,2018-02-16 09:05:31,149,175 N Harvard St,42.363796,-71.129164,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,1905,Subscriber,1988,1,
106,2018-02-16 09:03:39,2018-02-16 09:05:26,215,The Eddy - New St at Sumner St,42.370744,-71.044201,212,Maverick Square - Lewis Mall,42.368844082898356,-71.03977829217911,1865,Subscriber,1972,1,
545,2018-02-16 09:03:43,2018-02-16 09:12:48,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,63,Dorchester Ave at Gillette Park,42.344040510016356,-71.05737626552582,1729,Subscriber,1980,1,
859,2018-02-16 09:04:10,2018-02-16 09:18:29,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,143,EF - North Point Park,42.369885,-71.069957,1743,Subscriber,1989,1,
284,2018-02-16 09:04:30,2018-02-16 09:09:15,71,Conway Park - Somerville Avenue,42.383405,-71.107593,176,Lesley University,42.38674802045056,-71.11901879310608,1325,Subscriber,1990,1,
896,2018-02-16 09:04:36,2018-02-16 09:19:32,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,889,Subscriber,1978,1,
429,2018-02-16 09:05:25,2018-02-16 09:12:34,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,310,Subscriber,1973,1,
422,2018-02-16 09:06:00,2018-02-16 09:13:02,47,Cross St at Hanover St,42.362811,-71.056067,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,883,Subscriber,1989,1,
411,2018-02-16 09:06:07,2018-02-16 09:12:58,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,94,Subscriber,1962,2,
736,2018-02-16 09:06:18,2018-02-16 09:18:35,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,514,Subscriber,1993,1,
700,2018-02-16 09:06:22,2018-02-16 09:18:03,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,1287,Subscriber,1990,1,
696,2018-02-16 09:06:23,2018-02-16 09:17:59,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,741,Subscriber,1990,2,
157,2018-02-16 09:07:15,2018-02-16 09:09:52,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,100,Davis Square,42.396969,-71.123024,474,Subscriber,1984,2,
1081,2018-02-16 09:07:32,2018-02-16 09:25:33,58,Beacon St at Arlington St,42.35554932336134,-71.07284188270569,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,1257,Subscriber,1983,2,
772,2018-02-16 09:07:53,2018-02-16 09:20:46,33,Kenmore Square,42.348706,-71.097009,23,Boston City Hall - 28 State St,42.35892,-71.057629,1680,Subscriber,1977,1,
283,2018-02-16 09:08:25,2018-02-16 09:13:08,179,MIT Vassar St,42.355601213279265,-71.10394477844238,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1822,Subscriber,1989,1,
427,2018-02-16 09:08:38,2018-02-16 09:15:45,139,Dana Park,42.361780439606044,-71.10809952020645,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1541,Subscriber,1993,1,
380,2018-02-16 09:08:38,2018-02-16 09:14:59,139,Dana Park,42.361780439606044,-71.10809952020645,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1214,Subscriber,1957,1,
453,2018-02-16 09:08:41,2018-02-16 09:16:15,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,251,Subscriber,1988,1,
228,2018-02-16 09:08:42,2018-02-16 09:12:30,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,26,Washington St at Waltham St,42.341522,-71.068922,1701,Subscriber,1991,1,
442,2018-02-16 09:08:46,2018-02-16 09:16:08,177,University Park,42.36264779118595,-71.10006093978882,141,Kendall Street,42.363560158429884,-71.08216792345047,1611,Subscriber,1989,1,
1602,2018-02-16 09:09:13,2018-02-16 09:35:56,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,695,Subscriber,1977,1,
1004,2018-02-16 09:09:30,2018-02-16 09:26:14,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,6,Cambridge St at Joy St,42.361199417496216,-71.06519486764228,255,Subscriber,1987,2,
752,2018-02-16 09:09:33,2018-02-16 09:22:06,66,Allston Green District - Griggs St at Commonwealth Ave TEMPORARY WINTER LOCATION,42.34922469338298,-71.13275302578586,11,Longwood Ave at Binney St,42.338629,-71.1065,80,Subscriber,1994,1,
412,2018-02-16 09:10:15,2018-02-16 09:17:07,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,11,Longwood Ave at Binney St,42.338629,-71.1065,1097,Subscriber,1979,2,
257,2018-02-16 09:10:16,2018-02-16 09:14:33,222,Troy Boston,42.343749,-71.062256,63,Dorchester Ave at Gillette Park,42.344040510016356,-71.05737626552582,1965,Subscriber,1988,2,
704,2018-02-16 09:10:49,2018-02-16 09:22:33,78,Union Square - Somerville,42.37980717512428,-71.09387040138245,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,719,Subscriber,1991,1,
267,2018-02-16 09:10:51,2018-02-16 09:15:18,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,988,Subscriber,1988,1,
950,2018-02-16 09:11:00,2018-02-16 09:26:50,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,446,Subscriber,1979,1,
239,2018-02-16 09:11:40,2018-02-16 09:15:40,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,1623,Subscriber,1998,1,
317,2018-02-16 09:11:45,2018-02-16 09:17:03,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,954,Subscriber,1971,1,
157,2018-02-16 09:12:27,2018-02-16 09:15:04,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,662,Subscriber,1972,2,
306,2018-02-16 09:12:37,2018-02-16 09:17:43,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,857,Subscriber,1973,1,
364,2018-02-16 09:12:54,2018-02-16 09:18:58,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,1723,Subscriber,1989,1,
596,2018-02-16 09:13:06,2018-02-16 09:23:02,94,Main St at Austin St,42.375603,-71.064608,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,449,Subscriber,1965,1,
2178,2018-02-16 09:13:31,2018-02-16 09:49:49,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,23,Boston City Hall - 28 State St,42.35892,-71.057629,1830,Subscriber,1985,1,
1411,2018-02-16 09:13:55,2018-02-16 09:37:26,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,42,Boylston St at Arlington St TEMPORARY WINTER LOCATION,42.352583438376996,-71.06766249993596,913,Subscriber,1993,1,
541,2018-02-16 09:13:55,2018-02-16 09:22:56,57,Columbus Ave at Massachusetts Ave,42.340542615516355,-71.08138847914233,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,167,Subscriber,1983,2,
